,Acessa internet do microcomputador,Para acessar à Internet utiliza-se tablet,Para acessar à Internet utiliza-se telefone celular,Para acessar à Internet utiliza-se tv,Rendimento mensal domiciliar per capita,Tem Tablet,Tem microcomputador,Tem telefone móvel celular,Tem televisão por assinatura
115546,2.0,4.0,4.0,4.0,600.0,4.0,1.0,2.0,3.0
115548,4.0,4.0,2.0,4.0,900.0,4.0,1.0,2.0,3.0
115549,2.0,4.0,4.0,4.0,678.0,4.0,1.0,2.0,3.0
115550,2.0,4.0,4.0,4.0,666.0,4.0,1.0,2.0,3.0
115551,2.0,4.0,4.0,4.0,4878.0,4.0,1.0,2.0,3.0
115554,2.0,4.0,4.0,4.0,2662.0,4.0,1.0,2.0,3.0
115555,2.0,4.0,4.0,4.0,4839.0,4.0,1.0,2.0,3.0
115557,2.0,4.0,4.0,4.0,1487.0,4.0,1.0,2.0,3.0
115568,2.0,4.0,4.0,4.0,500.0,4.0,1.0,2.0,3.0
115578,2.0,4.0,2.0,4.0,620.0,4.0,1.0,2.0,3.0
115581,2.0,4.0,4.0,4.0,339.0,4.0,1.0,2.0,3.0
115583,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
115593,2.0,4.0,2.0,4.0,1400.0,4.0,1.0,2.0,3.0
115594,4.0,4.0,2.0,4.0,587.0,4.0,3.0,2.0,3.0
115596,2.0,4.0,2.0,4.0,310.0,2.0,1.0,2.0,3.0
115597,2.0,2.0,2.0,4.0,1350.0,2.0,1.0,2.0,1.0
115599,4.0,4.0,2.0,4.0,759.0,4.0,3.0,2.0,3.0
115601,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0
115602,2.0,4.0,4.0,4.0,1160.0,4.0,1.0,2.0,3.0
115603,4.0,4.0,2.0,4.0,1200.0,4.0,3.0,2.0,3.0
115614,2.0,4.0,4.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
115616,2.0,4.0,4.0,4.0,1133.0,4.0,1.0,2.0,1.0
115617,2.0,4.0,4.0,4.0,930.0,4.0,1.0,2.0,1.0
115618,2.0,4.0,4.0,4.0,754.0,4.0,1.0,2.0,3.0
115621,2.0,4.0,2.0,4.0,869.0,4.0,1.0,2.0,3.0
115622,2.0,4.0,2.0,4.0,733.0,4.0,1.0,2.0,3.0
115623,2.0,4.0,4.0,4.0,700.0,4.0,1.0,2.0,3.0
115626,2.0,4.0,4.0,4.0,508.0,4.0,1.0,2.0,3.0
115631,2.0,4.0,4.0,4.0,1056.0,4.0,1.0,2.0,3.0
115633,2.0,4.0,4.0,4.0,920.0,4.0,1.0,2.0,3.0
115634,2.0,4.0,4.0,4.0,296.0,4.0,1.0,2.0,3.0
115644,2.0,4.0,4.0,4.0,678.0,4.0,1.0,2.0,3.0
115647,4.0,4.0,2.0,4.0,590.0,4.0,3.0,2.0,3.0
115648,2.0,4.0,4.0,4.0,789.0,4.0,1.0,2.0,1.0
115652,2.0,4.0,4.0,4.0,800.0,4.0,1.0,2.0,3.0
115653,4.0,4.0,2.0,4.0,399.0,4.0,3.0,2.0,3.0
115656,4.0,4.0,2.0,4.0,1260.0,4.0,3.0,2.0,3.0
115657,2.0,2.0,2.0,4.0,1687.0,2.0,1.0,2.0,3.0
115660,2.0,4.0,2.0,4.0,885.0,4.0,1.0,2.0,3.0
115687,2.0,2.0,4.0,4.0,5000.0,2.0,1.0,2.0,1.0
115689,2.0,2.0,2.0,4.0,1300.0,2.0,1.0,2.0,3.0
115694,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
115695,2.0,4.0,2.0,4.0,2020.0,4.0,1.0,2.0,1.0
115697,2.0,4.0,4.0,4.0,1633.0,4.0,1.0,2.0,1.0
115699,2.0,2.0,2.0,4.0,4000.0,2.0,1.0,2.0,1.0
115700,2.0,4.0,4.0,4.0,533.0,4.0,1.0,2.0,1.0
115702,2.0,4.0,4.0,4.0,824.0,4.0,1.0,2.0,3.0
115703,2.0,4.0,4.0,4.0,1613.0,4.0,1.0,2.0,1.0
115704,2.0,2.0,2.0,4.0,2950.0,2.0,1.0,2.0,3.0
115706,2.0,4.0,4.0,4.0,625.0,4.0,1.0,2.0,3.0
115709,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0
115716,2.0,4.0,2.0,4.0,1407.0,2.0,1.0,2.0,3.0
115717,2.0,4.0,4.0,4.0,1750.0,4.0,1.0,2.0,3.0
115719,2.0,4.0,4.0,4.0,2000.0,4.0,1.0,2.0,3.0
115720,2.0,4.0,4.0,4.0,666.0,4.0,1.0,2.0,3.0
115721,2.0,4.0,4.0,4.0,452.0,4.0,1.0,2.0,3.0
115723,2.0,2.0,2.0,4.0,1449.0,2.0,1.0,2.0,1.0
115724,2.0,4.0,2.0,4.0,1329.0,4.0,1.0,2.0,3.0
115726,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
115727,2.0,4.0,2.0,4.0,280.0,4.0,1.0,2.0,3.0
115731,2.0,4.0,4.0,4.0,470.0,4.0,1.0,2.0,3.0
115732,2.0,4.0,4.0,4.0,1736.0,4.0,1.0,2.0,3.0
115736,2.0,4.0,4.0,4.0,1294.0,4.0,1.0,2.0,3.0
115741,2.0,4.0,4.0,4.0,444.0,4.0,1.0,2.0,3.0
115742,2.0,4.0,4.0,4.0,494.0,4.0,1.0,2.0,3.0
115743,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,3.0
115744,2.0,4.0,4.0,4.0,1500.0,4.0,1.0,2.0,3.0
115745,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
115746,2.0,4.0,4.0,4.0,1419.0,4.0,1.0,2.0,1.0
115750,2.0,4.0,2.0,4.0,6100.0,4.0,1.0,2.0,1.0
115752,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
115753,2.0,2.0,4.0,4.0,5333.0,2.0,1.0,2.0,1.0
115754,2.0,2.0,2.0,2.0,3400.0,2.0,1.0,2.0,1.0
115756,2.0,4.0,4.0,4.0,3050.0,4.0,1.0,2.0,3.0
115757,2.0,2.0,2.0,2.0,12871.0,2.0,1.0,2.0,1.0
115758,2.0,4.0,4.0,4.0,500.0,4.0,1.0,2.0,3.0
115760,2.0,4.0,4.0,4.0,739.0,4.0,1.0,2.0,3.0
115761,2.0,4.0,4.0,4.0,1400.0,4.0,1.0,2.0,3.0
115762,2.0,4.0,4.0,4.0,795.0,4.0,1.0,2.0,3.0
115765,2.0,4.0,2.0,2.0,1022.0,4.0,1.0,2.0,3.0
115768,2.0,4.0,4.0,4.0,415.0,4.0,1.0,2.0,1.0
115770,2.0,4.0,4.0,4.0,983.0,2.0,1.0,2.0,3.0
115773,2.0,4.0,4.0,4.0,2459.0,4.0,1.0,2.0,3.0
115777,2.0,4.0,4.0,4.0,1557.0,4.0,1.0,2.0,3.0
115778,2.0,4.0,2.0,4.0,650.0,4.0,1.0,2.0,3.0
115779,2.0,4.0,4.0,4.0,1420.0,4.0,1.0,2.0,3.0
115781,2.0,4.0,2.0,4.0,1056.0,4.0,1.0,2.0,3.0
115783,2.0,4.0,2.0,4.0,736.0,4.0,1.0,2.0,3.0
115785,2.0,4.0,4.0,4.0,700.0,4.0,1.0,2.0,3.0
115786,2.0,2.0,4.0,4.0,400.0,2.0,1.0,2.0,3.0
115787,2.0,4.0,4.0,4.0,930.0,4.0,1.0,2.0,3.0
115788,2.0,4.0,4.0,4.0,900.0,4.0,1.0,2.0,3.0
115790,2.0,4.0,4.0,4.0,1210.0,4.0,1.0,2.0,3.0
115791,2.0,4.0,4.0,4.0,462.0,4.0,1.0,2.0,3.0
115792,2.0,4.0,4.0,4.0,1900.0,4.0,1.0,2.0,3.0
115794,2.0,4.0,4.0,4.0,704.0,4.0,1.0,2.0,3.0
115796,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
115799,4.0,4.0,2.0,4.0,406.0,4.0,1.0,2.0,3.0
115800,2.0,4.0,2.0,4.0,3333.0,4.0,1.0,2.0,3.0
115803,2.0,4.0,4.0,4.0,922.0,4.0,1.0,2.0,1.0
115805,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
115807,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,3.0
115808,2.0,4.0,4.0,4.0,900.0,4.0,1.0,2.0,1.0
115810,2.0,4.0,4.0,4.0,616.0,4.0,1.0,2.0,1.0
115812,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,1.0
115815,2.0,4.0,4.0,4.0,2880.0,4.0,1.0,2.0,1.0
115817,2.0,4.0,4.0,4.0,2200.0,4.0,1.0,2.0,3.0
115819,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
115820,2.0,4.0,4.0,4.0,1767.0,4.0,1.0,2.0,3.0
115822,2.0,4.0,4.0,4.0,680.0,4.0,1.0,2.0,3.0
115824,2.0,4.0,2.0,4.0,619.0,4.0,1.0,2.0,3.0
115826,2.0,4.0,4.0,4.0,1600.0,4.0,1.0,2.0,3.0
115828,2.0,4.0,4.0,4.0,600.0,4.0,1.0,2.0,3.0
115830,4.0,4.0,2.0,4.0,999999999999.0,4.0,3.0,2.0,3.0
115861,2.0,4.0,2.0,4.0,1100.0,4.0,1.0,2.0,3.0
115862,2.0,4.0,4.0,4.0,1600.0,2.0,1.0,2.0,3.0
115863,2.0,4.0,4.0,4.0,542.0,4.0,1.0,4.0,3.0
115865,2.0,4.0,4.0,4.0,70.0,4.0,1.0,4.0,3.0
115867,2.0,4.0,4.0,4.0,719.0,4.0,1.0,2.0,3.0
115872,4.0,4.0,2.0,4.0,355.0,4.0,3.0,2.0,3.0
115874,2.0,4.0,4.0,4.0,1337.0,4.0,1.0,2.0,3.0
115877,2.0,4.0,4.0,4.0,362.0,4.0,1.0,2.0,1.0
115878,2.0,4.0,4.0,4.0,187.0,4.0,1.0,2.0,3.0
115883,4.0,4.0,2.0,4.0,433.0,4.0,3.0,2.0,3.0
115886,2.0,4.0,4.0,4.0,736.0,4.0,1.0,2.0,3.0
115887,2.0,4.0,4.0,4.0,750.0,4.0,1.0,2.0,3.0
115888,2.0,2.0,2.0,4.0,1757.0,2.0,1.0,2.0,1.0
115891,4.0,4.0,2.0,4.0,650.0,4.0,3.0,2.0,3.0
115893,2.0,2.0,2.0,4.0,1900.0,2.0,1.0,2.0,3.0
115894,2.0,2.0,2.0,4.0,2442.0,2.0,1.0,2.0,3.0
115895,2.0,4.0,4.0,4.0,1226.0,4.0,1.0,2.0,3.0
115896,2.0,4.0,2.0,4.0,4100.0,4.0,1.0,2.0,1.0
115898,2.0,4.0,2.0,4.0,1063.0,4.0,1.0,2.0,3.0
115905,2.0,4.0,4.0,4.0,494.0,4.0,1.0,2.0,3.0
115907,2.0,4.0,4.0,4.0,700.0,4.0,1.0,2.0,3.0
115908,2.0,4.0,2.0,4.0,847.0,4.0,1.0,2.0,3.0
115910,2.0,4.0,2.0,4.0,737.0,4.0,1.0,2.0,3.0
115911,2.0,4.0,2.0,4.0,625.0,2.0,1.0,2.0,1.0
115912,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0
115914,2.0,4.0,4.0,4.0,610.0,4.0,1.0,2.0,3.0
115915,2.0,4.0,4.0,4.0,1533.0,4.0,1.0,2.0,3.0
115925,2.0,4.0,4.0,4.0,1233.0,4.0,1.0,2.0,3.0
115926,2.0,4.0,4.0,4.0,1121.0,4.0,1.0,2.0,3.0
115933,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,4.0,1.0
115936,2.0,4.0,4.0,4.0,1450.0,4.0,1.0,2.0,3.0
115938,2.0,4.0,4.0,4.0,839.0,4.0,1.0,2.0,3.0
115940,2.0,4.0,2.0,4.0,678.0,4.0,1.0,2.0,3.0
115941,2.0,4.0,4.0,4.0,616.0,4.0,1.0,2.0,3.0
115942,2.0,4.0,4.0,4.0,2925.0,4.0,1.0,2.0,1.0
115943,2.0,4.0,4.0,4.0,962.0,4.0,1.0,4.0,3.0
115945,2.0,2.0,2.0,2.0,4200.0,2.0,1.0,2.0,1.0
115948,2.0,2.0,2.0,4.0,3000.0,2.0,1.0,2.0,3.0
115949,2.0,2.0,2.0,4.0,1206.0,2.0,1.0,2.0,3.0
115950,2.0,4.0,2.0,4.0,1465.0,4.0,1.0,2.0,1.0
115953,2.0,4.0,2.0,4.0,2106.0,4.0,1.0,2.0,1.0
115954,2.0,2.0,2.0,4.0,1125.0,2.0,1.0,2.0,1.0
115955,2.0,4.0,2.0,4.0,2072.0,4.0,1.0,2.0,1.0
115957,2.0,4.0,4.0,4.0,1466.0,4.0,1.0,2.0,1.0
115958,2.0,4.0,2.0,4.0,766.0,4.0,1.0,2.0,3.0
115961,2.0,4.0,4.0,4.0,1378.0,4.0,1.0,2.0,3.0
115966,2.0,4.0,4.0,4.0,633.0,4.0,1.0,2.0,3.0
115968,2.0,2.0,4.0,4.0,1600.0,2.0,1.0,2.0,3.0
115970,2.0,4.0,4.0,4.0,2060.0,4.0,1.0,2.0,3.0
115974,2.0,4.0,2.0,4.0,2500.0,4.0,1.0,2.0,1.0
115975,2.0,2.0,4.0,4.0,3000.0,2.0,1.0,2.0,1.0
115978,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,3.0
115979,4.0,2.0,4.0,4.0,500.0,2.0,3.0,2.0,3.0
115980,2.0,4.0,2.0,4.0,1600.0,4.0,1.0,2.0,3.0
115981,2.0,4.0,2.0,4.0,3000.0,4.0,1.0,2.0,1.0
115984,2.0,4.0,4.0,4.0,1766.0,4.0,1.0,2.0,1.0
115985,2.0,4.0,4.0,4.0,2500.0,4.0,1.0,2.0,1.0
115988,2.0,4.0,4.0,4.0,2000.0,4.0,1.0,2.0,1.0
115989,2.0,4.0,4.0,4.0,737.0,4.0,1.0,2.0,3.0
115991,2.0,4.0,4.0,4.0,912.0,4.0,1.0,2.0,3.0
115995,2.0,2.0,4.0,4.0,1500.0,2.0,1.0,2.0,1.0
115996,2.0,2.0,2.0,4.0,2750.0,2.0,1.0,2.0,3.0
116004,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
116009,2.0,4.0,4.0,4.0,300.0,4.0,1.0,2.0,3.0
116010,4.0,4.0,2.0,4.0,550.0,4.0,3.0,2.0,3.0
116011,2.0,4.0,4.0,4.0,480.0,4.0,1.0,2.0,3.0
116023,2.0,4.0,4.0,4.0,826.0,4.0,1.0,2.0,3.0
116026,2.0,4.0,2.0,4.0,534.0,4.0,1.0,2.0,1.0
116027,2.0,4.0,4.0,4.0,633.0,4.0,1.0,2.0,3.0
116029,2.0,4.0,4.0,4.0,326.0,4.0,1.0,2.0,3.0
116030,4.0,4.0,2.0,4.0,472.0,4.0,3.0,2.0,3.0
116032,2.0,4.0,4.0,4.0,950.0,4.0,1.0,2.0,3.0
116033,2.0,4.0,4.0,4.0,1150.0,4.0,1.0,2.0,3.0
116036,4.0,4.0,2.0,4.0,849.0,4.0,3.0,2.0,3.0
116039,4.0,4.0,2.0,4.0,844.0,4.0,3.0,2.0,3.0
116041,2.0,4.0,4.0,4.0,640.0,4.0,1.0,4.0,3.0
116046,2.0,4.0,4.0,4.0,1539.0,4.0,1.0,2.0,3.0
116047,2.0,4.0,4.0,2.0,3750.0,4.0,1.0,2.0,1.0
116048,2.0,4.0,4.0,4.0,939.0,4.0,1.0,2.0,3.0
116053,2.0,4.0,4.0,4.0,1600.0,4.0,1.0,2.0,3.0
116054,2.0,4.0,4.0,4.0,700.0,4.0,1.0,2.0,3.0
116055,2.0,4.0,2.0,4.0,3633.0,4.0,1.0,2.0,1.0
116057,2.0,4.0,4.0,4.0,1428.0,4.0,1.0,2.0,3.0
116058,2.0,4.0,4.0,4.0,433.0,4.0,1.0,2.0,1.0
116060,2.0,4.0,2.0,4.0,1033.0,4.0,1.0,2.0,3.0
116061,2.0,4.0,2.0,4.0,933.0,4.0,1.0,2.0,1.0
116062,2.0,4.0,4.0,4.0,1095.0,4.0,1.0,2.0,1.0
116063,2.0,4.0,4.0,4.0,746.0,4.0,1.0,2.0,3.0
116064,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,2.0,3.0
116065,2.0,4.0,4.0,4.0,4939.0,4.0,1.0,2.0,3.0
116066,2.0,4.0,4.0,4.0,3352.0,4.0,1.0,2.0,1.0
116068,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,3.0
116069,2.0,2.0,2.0,4.0,1660.0,2.0,1.0,2.0,3.0
116070,2.0,4.0,2.0,4.0,839.0,2.0,1.0,2.0,3.0
116071,2.0,4.0,4.0,4.0,1062.0,4.0,1.0,2.0,3.0
116073,2.0,4.0,4.0,4.0,1333.0,4.0,1.0,2.0,3.0
116074,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116075,2.0,2.0,2.0,4.0,3000.0,2.0,1.0,2.0,1.0
116077,2.0,4.0,4.0,4.0,1139.0,4.0,1.0,2.0,3.0
116078,2.0,4.0,4.0,4.0,1433.0,4.0,1.0,2.0,1.0
116080,2.0,2.0,2.0,4.0,637.0,2.0,1.0,2.0,1.0
116081,2.0,4.0,2.0,4.0,1228.0,4.0,1.0,2.0,1.0
116083,2.0,4.0,2.0,4.0,4750.0,4.0,1.0,2.0,1.0
116084,2.0,4.0,4.0,4.0,2425.0,4.0,1.0,2.0,3.0
116086,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116087,2.0,4.0,2.0,4.0,1533.0,4.0,1.0,2.0,3.0
116088,2.0,4.0,4.0,4.0,1900.0,4.0,1.0,2.0,3.0
116089,2.0,4.0,4.0,4.0,911.0,4.0,1.0,2.0,3.0
116090,2.0,4.0,2.0,4.0,1186.0,4.0,1.0,2.0,3.0
116091,2.0,4.0,4.0,4.0,1566.0,4.0,1.0,2.0,1.0
116092,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116093,2.0,4.0,4.0,4.0,812.0,4.0,1.0,2.0,1.0
116095,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,3.0
116098,2.0,4.0,4.0,4.0,392.0,4.0,1.0,2.0,3.0
116102,2.0,4.0,2.0,4.0,792.0,4.0,1.0,2.0,3.0
116103,2.0,4.0,4.0,4.0,962.0,4.0,1.0,2.0,3.0
116104,2.0,4.0,4.0,4.0,675.0,4.0,1.0,2.0,3.0
116106,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
116107,2.0,4.0,4.0,4.0,1233.0,4.0,1.0,2.0,3.0
116110,2.0,4.0,2.0,4.0,1350.0,4.0,1.0,2.0,1.0
116113,2.0,4.0,4.0,4.0,9910.0,4.0,1.0,2.0,3.0
116118,2.0,4.0,4.0,4.0,850.0,4.0,1.0,2.0,3.0
116119,2.0,4.0,4.0,4.0,1500.0,4.0,1.0,2.0,3.0
116120,2.0,4.0,4.0,4.0,1214.0,4.0,1.0,2.0,1.0
116121,2.0,2.0,4.0,4.0,1100.0,2.0,1.0,2.0,1.0
116123,2.0,4.0,4.0,4.0,1580.0,4.0,1.0,2.0,1.0
116125,2.0,4.0,4.0,4.0,1066.0,4.0,1.0,2.0,3.0
116126,2.0,2.0,2.0,4.0,2200.0,2.0,1.0,2.0,1.0
116127,2.0,4.0,4.0,4.0,1892.0,4.0,1.0,2.0,3.0
116128,2.0,4.0,2.0,4.0,2600.0,4.0,1.0,2.0,3.0
116130,2.0,4.0,2.0,4.0,1125.0,4.0,1.0,2.0,3.0
116136,2.0,4.0,4.0,4.0,733.0,4.0,1.0,2.0,3.0
116137,2.0,4.0,4.0,4.0,628.0,4.0,1.0,2.0,3.0
116139,2.0,4.0,2.0,4.0,1559.0,4.0,1.0,2.0,1.0
116142,2.0,4.0,4.0,4.0,800.0,4.0,1.0,2.0,3.0
116147,2.0,4.0,4.0,4.0,316.0,4.0,1.0,2.0,3.0
116148,2.0,4.0,4.0,4.0,1360.0,4.0,1.0,4.0,1.0
116151,4.0,2.0,4.0,4.0,500.0,2.0,3.0,2.0,3.0
116153,2.0,4.0,4.0,4.0,614.0,4.0,1.0,2.0,3.0
116155,2.0,4.0,4.0,4.0,600.0,4.0,1.0,2.0,3.0
116162,2.0,4.0,2.0,4.0,833.0,4.0,1.0,2.0,3.0
116163,2.0,4.0,2.0,4.0,5600.0,4.0,1.0,2.0,1.0
116164,2.0,2.0,4.0,4.0,2416.0,2.0,1.0,2.0,3.0
116165,2.0,4.0,4.0,4.0,1050.0,4.0,1.0,2.0,3.0
116166,2.0,2.0,4.0,4.0,2844.0,2.0,1.0,2.0,1.0
116167,2.0,4.0,4.0,4.0,650.0,4.0,1.0,2.0,3.0
116169,2.0,2.0,2.0,4.0,1266.0,2.0,1.0,2.0,1.0
116170,2.0,4.0,4.0,4.0,1250.0,4.0,1.0,2.0,3.0
116171,2.0,2.0,4.0,4.0,1666.0,2.0,1.0,2.0,1.0
116173,2.0,4.0,4.0,4.0,1100.0,4.0,1.0,2.0,1.0
116175,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,2.0,3.0
116176,2.0,4.0,4.0,4.0,1300.0,4.0,1.0,2.0,3.0
116181,2.0,4.0,4.0,4.0,1014.0,4.0,1.0,2.0,1.0
116182,2.0,4.0,4.0,4.0,750.0,4.0,1.0,2.0,3.0
116185,2.0,4.0,4.0,4.0,333.0,4.0,1.0,2.0,3.0
116190,2.0,4.0,4.0,4.0,575.0,4.0,1.0,2.0,3.0
116191,2.0,4.0,4.0,4.0,500.0,4.0,1.0,4.0,3.0
116192,2.0,4.0,4.0,4.0,1389.0,4.0,1.0,2.0,3.0
116194,2.0,4.0,4.0,4.0,889.0,4.0,1.0,2.0,3.0
116203,2.0,4.0,2.0,4.0,3300.0,4.0,1.0,2.0,1.0
116207,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,1.0
116211,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,1.0
116213,2.0,2.0,2.0,4.0,2000.0,2.0,1.0,2.0,3.0
116218,4.0,4.0,2.0,4.0,807.0,4.0,1.0,2.0,3.0
116221,2.0,4.0,4.0,4.0,3000.0,4.0,1.0,2.0,1.0
116225,2.0,2.0,4.0,4.0,785.0,2.0,1.0,2.0,1.0
116228,2.0,4.0,4.0,4.0,2000.0,4.0,1.0,2.0,1.0
116230,2.0,4.0,2.0,4.0,1100.0,4.0,1.0,2.0,3.0
116232,2.0,4.0,2.0,4.0,1551.0,4.0,1.0,2.0,3.0
116236,4.0,4.0,2.0,4.0,1150.0,4.0,1.0,2.0,3.0
116237,2.0,4.0,2.0,4.0,2766.0,4.0,1.0,2.0,3.0
116240,2.0,4.0,4.0,4.0,1800.0,4.0,1.0,2.0,3.0
116241,2.0,4.0,4.0,4.0,2250.0,4.0,1.0,2.0,1.0
116242,2.0,2.0,4.0,4.0,1471.0,2.0,1.0,2.0,3.0
116243,2.0,4.0,2.0,4.0,900.0,4.0,1.0,2.0,3.0
116244,2.0,4.0,2.0,4.0,1050.0,4.0,1.0,2.0,1.0
116248,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,3.0
116249,4.0,4.0,2.0,4.0,406.0,4.0,3.0,2.0,1.0
116251,2.0,4.0,2.0,4.0,925.0,4.0,1.0,2.0,1.0
116256,2.0,4.0,2.0,4.0,1300.0,4.0,1.0,2.0,3.0
116257,4.0,4.0,2.0,4.0,733.0,4.0,3.0,2.0,3.0
116262,2.0,4.0,2.0,4.0,2500.0,4.0,1.0,2.0,3.0
116270,2.0,2.0,2.0,4.0,2200.0,2.0,1.0,2.0,1.0
116281,2.0,2.0,2.0,4.0,2094.0,2.0,1.0,2.0,1.0
116286,2.0,4.0,4.0,4.0,833.0,2.0,1.0,2.0,1.0
116291,2.0,4.0,4.0,4.0,9000.0,4.0,1.0,2.0,1.0
116292,2.0,4.0,4.0,4.0,12000.0,4.0,1.0,2.0,1.0
116293,2.0,4.0,4.0,4.0,7550.0,4.0,1.0,2.0,1.0
116295,2.0,4.0,4.0,4.0,4500.0,4.0,1.0,2.0,1.0
116300,2.0,4.0,2.0,4.0,750.0,4.0,1.0,2.0,3.0
116302,2.0,2.0,4.0,4.0,1200.0,2.0,1.0,2.0,1.0
116303,2.0,2.0,4.0,4.0,4333.0,2.0,1.0,2.0,1.0
116304,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,3.0
116305,2.0,4.0,4.0,4.0,1500.0,4.0,1.0,2.0,1.0
116308,2.0,4.0,2.0,4.0,1500.0,4.0,1.0,2.0,3.0
116309,2.0,4.0,2.0,4.0,1780.0,4.0,1.0,2.0,1.0
116310,2.0,4.0,4.0,4.0,1226.0,2.0,1.0,2.0,1.0
116311,2.0,4.0,2.0,4.0,1200.0,2.0,1.0,2.0,1.0
116312,2.0,4.0,4.0,4.0,3150.0,4.0,1.0,2.0,1.0
116317,2.0,4.0,4.0,4.0,678.0,4.0,1.0,2.0,1.0
116319,2.0,4.0,2.0,2.0,2950.0,4.0,1.0,2.0,1.0
116320,2.0,4.0,4.0,4.0,3000.0,4.0,1.0,2.0,1.0
116321,2.0,2.0,2.0,4.0,1125.0,2.0,1.0,2.0,1.0
116325,2.0,4.0,4.0,4.0,1833.0,4.0,1.0,2.0,1.0
116326,2.0,4.0,4.0,4.0,1839.0,4.0,1.0,2.0,1.0
116329,2.0,2.0,4.0,4.0,1125.0,2.0,1.0,2.0,1.0
116330,2.0,4.0,4.0,4.0,2000.0,4.0,1.0,2.0,3.0
116331,2.0,4.0,4.0,4.0,2700.0,4.0,1.0,2.0,1.0
116332,2.0,4.0,4.0,4.0,1356.0,2.0,1.0,2.0,1.0
116333,2.0,2.0,4.0,4.0,2000.0,2.0,1.0,2.0,1.0
116334,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116335,2.0,4.0,4.0,4.0,3000.0,4.0,1.0,2.0,1.0
116336,2.0,4.0,2.0,4.0,510.0,2.0,1.0,2.0,1.0
116341,2.0,4.0,4.0,4.0,1090.0,4.0,1.0,2.0,1.0
116342,2.0,4.0,4.0,4.0,1145.0,4.0,1.0,2.0,1.0
116343,2.0,4.0,2.0,4.0,1032.0,4.0,1.0,2.0,1.0
116345,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116346,2.0,4.0,2.0,4.0,973.0,4.0,1.0,2.0,1.0
116347,2.0,4.0,4.0,4.0,933.0,4.0,1.0,2.0,1.0
116350,2.0,4.0,4.0,4.0,1475.0,4.0,1.0,2.0,3.0
116351,4.0,4.0,2.0,4.0,5000.0,4.0,3.0,2.0,1.0
116352,2.0,4.0,2.0,4.0,2126.0,4.0,1.0,2.0,1.0
116353,2.0,4.0,2.0,4.0,1175.0,4.0,1.0,2.0,1.0
116354,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
116355,2.0,4.0,2.0,4.0,800.0,4.0,1.0,2.0,1.0
116356,2.0,4.0,2.0,4.0,800.0,4.0,1.0,2.0,1.0
116357,2.0,4.0,4.0,4.0,419.0,4.0,1.0,2.0,3.0
116358,2.0,2.0,4.0,2.0,250.0,2.0,1.0,2.0,3.0
116359,2.0,4.0,2.0,4.0,1333.0,4.0,1.0,2.0,1.0
116361,2.0,4.0,2.0,2.0,1000.0,4.0,1.0,2.0,1.0
116362,2.0,4.0,2.0,4.0,859.0,2.0,1.0,2.0,1.0
116364,2.0,4.0,2.0,4.0,401.0,4.0,1.0,2.0,1.0
116365,2.0,2.0,2.0,4.0,574.0,2.0,1.0,2.0,3.0
116366,2.0,4.0,4.0,4.0,725.0,4.0,1.0,2.0,3.0
116369,2.0,2.0,2.0,4.0,2025.0,2.0,1.0,2.0,1.0
