,Acessa internet do microcomputador,Para acessar à Internet utiliza-se tablet,Para acessar à Internet utiliza-se telefone celular,Para acessar à Internet utiliza-se tv,Rendimento mensal domiciliar per capita,Tem Tablet,Tem microcomputador,Tem telefone móvel celular,Tem televisão por assinatura
47742,4.0,4.0,2.0,4.0,266.0,4.0,3.0,2.0,3.0
47747,4.0,4.0,2.0,4.0,430.0,4.0,3.0,2.0,3.0
47762,2.0,2.0,2.0,4.0,525.0,2.0,1.0,2.0,3.0
47763,4.0,4.0,2.0,4.0,197.0,4.0,3.0,2.0,3.0
47765,2.0,4.0,2.0,4.0,196.0,4.0,1.0,2.0,3.0
47769,2.0,4.0,2.0,4.0,374.0,4.0,1.0,2.0,3.0
47774,4.0,4.0,2.0,4.0,200.0,4.0,3.0,2.0,3.0
47776,2.0,4.0,2.0,4.0,662.0,4.0,1.0,2.0,3.0
47777,2.0,2.0,2.0,4.0,523.0,2.0,1.0,2.0,3.0
47782,4.0,4.0,2.0,4.0,827.0,4.0,3.0,2.0,3.0
47784,4.0,4.0,2.0,4.0,165.0,4.0,3.0,2.0,3.0
47796,4.0,4.0,2.0,4.0,196.0,4.0,3.0,2.0,3.0
47804,2.0,4.0,2.0,4.0,304.0,4.0,1.0,2.0,3.0
47806,4.0,4.0,2.0,4.0,327.0,4.0,3.0,2.0,3.0
47813,2.0,4.0,2.0,4.0,737.0,4.0,1.0,2.0,3.0
47815,4.0,4.0,2.0,4.0,848.0,4.0,3.0,2.0,3.0
47845,2.0,4.0,2.0,4.0,533.0,4.0,1.0,2.0,3.0
47848,2.0,4.0,2.0,4.0,1525.0,4.0,1.0,2.0,3.0
47849,2.0,4.0,2.0,4.0,1513.0,4.0,1.0,2.0,3.0
47852,4.0,4.0,2.0,4.0,472.0,2.0,3.0,2.0,3.0
47856,4.0,4.0,2.0,4.0,519.0,4.0,3.0,2.0,3.0
47863,2.0,4.0,2.0,4.0,251.0,2.0,1.0,2.0,3.0
47880,4.0,4.0,2.0,4.0,750.0,4.0,3.0,2.0,3.0
47883,2.0,4.0,2.0,4.0,660.0,4.0,1.0,2.0,3.0
47885,2.0,4.0,2.0,4.0,666.0,4.0,1.0,2.0,1.0
47886,4.0,4.0,2.0,4.0,409.0,4.0,3.0,2.0,3.0
47887,4.0,4.0,2.0,4.0,300.0,4.0,3.0,2.0,3.0
47888,4.0,4.0,2.0,4.0,333.0,4.0,3.0,2.0,3.0
47890,2.0,4.0,2.0,4.0,1300.0,4.0,1.0,2.0,3.0
47891,2.0,4.0,4.0,4.0,1500.0,4.0,1.0,2.0,3.0
47893,2.0,2.0,2.0,4.0,700.0,2.0,1.0,2.0,3.0
47894,4.0,4.0,2.0,4.0,1175.0,4.0,3.0,2.0,3.0
47897,4.0,4.0,2.0,4.0,788.0,4.0,3.0,2.0,3.0
47900,2.0,4.0,2.0,4.0,817.0,4.0,1.0,2.0,3.0
47903,2.0,2.0,2.0,4.0,1600.0,2.0,1.0,2.0,1.0
47905,4.0,4.0,2.0,4.0,500.0,4.0,3.0,2.0,3.0
47907,4.0,4.0,2.0,4.0,266.0,4.0,3.0,2.0,3.0
47908,2.0,2.0,2.0,4.0,578.0,2.0,1.0,2.0,1.0
47911,2.0,4.0,2.0,4.0,1450.0,4.0,1.0,2.0,1.0
47912,2.0,4.0,2.0,4.0,370.0,4.0,1.0,2.0,3.0
47913,2.0,4.0,2.0,4.0,2900.0,4.0,1.0,2.0,3.0
47914,2.0,4.0,2.0,4.0,666.0,4.0,1.0,2.0,3.0
47916,4.0,4.0,2.0,4.0,394.0,4.0,3.0,2.0,3.0
47918,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,3.0
47919,2.0,4.0,2.0,4.0,925.0,4.0,1.0,2.0,1.0
47920,2.0,4.0,2.0,4.0,250.0,4.0,1.0,2.0,3.0
47921,2.0,4.0,2.0,4.0,529.0,4.0,1.0,2.0,1.0
47922,2.0,4.0,2.0,4.0,1400.0,4.0,1.0,2.0,3.0
47925,2.0,4.0,2.0,4.0,700.0,4.0,1.0,2.0,3.0
47926,2.0,2.0,2.0,4.0,315.0,2.0,1.0,2.0,3.0
47928,4.0,4.0,2.0,4.0,240.0,4.0,3.0,2.0,3.0
47929,2.0,4.0,2.0,4.0,2096.0,4.0,1.0,2.0,3.0
47931,2.0,4.0,2.0,2.0,1484.0,2.0,1.0,2.0,3.0
47934,2.0,4.0,2.0,4.0,394.0,4.0,1.0,2.0,3.0
47936,2.0,4.0,2.0,4.0,575.0,4.0,1.0,2.0,3.0
47939,4.0,4.0,2.0,4.0,333.0,4.0,3.0,2.0,3.0
47940,2.0,4.0,2.0,4.0,875.0,4.0,1.0,2.0,3.0
47942,2.0,4.0,2.0,4.0,800.0,4.0,1.0,2.0,1.0
47943,4.0,4.0,2.0,4.0,262.0,4.0,3.0,2.0,1.0
47945,2.0,4.0,2.0,4.0,333.0,4.0,1.0,2.0,1.0
47949,2.0,4.0,2.0,4.0,422.0,4.0,1.0,2.0,3.0
47951,4.0,4.0,2.0,4.0,570.0,4.0,3.0,2.0,3.0
47952,2.0,4.0,2.0,4.0,725.0,4.0,1.0,2.0,3.0
47956,4.0,4.0,2.0,4.0,475.0,4.0,3.0,2.0,3.0
47957,2.0,4.0,4.0,4.0,286.0,4.0,1.0,2.0,3.0
47959,2.0,4.0,2.0,4.0,750.0,4.0,1.0,2.0,3.0
47960,2.0,4.0,2.0,4.0,316.0,4.0,1.0,2.0,3.0
47961,2.0,4.0,2.0,2.0,5450.0,4.0,1.0,2.0,3.0
47962,2.0,4.0,2.0,4.0,150.0,4.0,1.0,2.0,3.0
47966,2.0,4.0,2.0,4.0,3200.0,4.0,1.0,2.0,1.0
47967,2.0,2.0,2.0,4.0,3750.0,2.0,1.0,2.0,1.0
47971,4.0,4.0,2.0,4.0,620.0,4.0,3.0,2.0,1.0
47973,4.0,4.0,2.0,4.0,287.0,2.0,3.0,2.0,3.0
47975,2.0,4.0,4.0,4.0,684.0,4.0,1.0,2.0,3.0
47976,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
47977,2.0,4.0,2.0,4.0,291.0,4.0,1.0,2.0,3.0
47979,4.0,2.0,4.0,4.0,400.0,2.0,3.0,2.0,3.0
47980,2.0,4.0,2.0,4.0,1194.0,4.0,1.0,2.0,3.0
47982,2.0,4.0,4.0,4.0,1100.0,4.0,1.0,2.0,3.0
47986,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
47990,4.0,4.0,2.0,4.0,666.0,4.0,3.0,2.0,3.0
47998,4.0,4.0,2.0,4.0,309.0,4.0,3.0,2.0,3.0
48000,2.0,4.0,2.0,4.0,262.0,4.0,1.0,2.0,1.0
48004,2.0,4.0,2.0,4.0,366.0,4.0,1.0,2.0,1.0
48005,4.0,4.0,2.0,4.0,650.0,4.0,3.0,2.0,3.0
48009,4.0,4.0,2.0,4.0,238.0,4.0,3.0,2.0,3.0
48016,2.0,4.0,2.0,4.0,262.0,4.0,1.0,2.0,3.0
48025,2.0,4.0,2.0,4.0,394.0,4.0,1.0,2.0,3.0
48030,4.0,4.0,2.0,4.0,419.0,4.0,3.0,2.0,3.0
48033,2.0,4.0,2.0,4.0,125.0,4.0,1.0,2.0,3.0
48041,4.0,4.0,2.0,4.0,90.0,4.0,3.0,2.0,3.0
48044,4.0,4.0,2.0,4.0,150.0,4.0,3.0,2.0,3.0
48055,2.0,4.0,2.0,4.0,436.0,4.0,1.0,2.0,3.0
48056,4.0,4.0,2.0,4.0,944.0,4.0,3.0,2.0,3.0
48057,4.0,4.0,2.0,4.0,767.0,4.0,3.0,2.0,1.0
48059,2.0,4.0,4.0,4.0,863.0,4.0,1.0,2.0,3.0
48061,2.0,4.0,2.0,4.0,205.0,4.0,1.0,2.0,3.0
48063,2.0,4.0,2.0,4.0,1576.0,4.0,1.0,2.0,3.0
48064,4.0,4.0,2.0,4.0,788.0,4.0,3.0,2.0,3.0
48066,4.0,4.0,2.0,4.0,900.0,4.0,3.0,2.0,3.0
48067,4.0,2.0,2.0,4.0,306.0,2.0,3.0,2.0,1.0
48068,2.0,4.0,2.0,4.0,1166.0,4.0,1.0,2.0,3.0
48070,2.0,4.0,2.0,2.0,300.0,4.0,1.0,2.0,3.0
48071,2.0,4.0,2.0,4.0,6600.0,4.0,1.0,2.0,3.0
48072,2.0,2.0,2.0,4.0,6375.0,2.0,1.0,2.0,1.0
48073,2.0,4.0,2.0,4.0,2266.0,4.0,1.0,2.0,3.0
48074,4.0,4.0,2.0,4.0,263.0,4.0,3.0,2.0,3.0
48075,2.0,4.0,2.0,4.0,1750.0,4.0,1.0,2.0,1.0
48077,2.0,4.0,2.0,4.0,675.0,4.0,1.0,2.0,3.0
48078,2.0,4.0,2.0,4.0,261.0,4.0,1.0,2.0,3.0
48079,2.0,2.0,2.0,4.0,1750.0,2.0,1.0,2.0,3.0
48080,2.0,4.0,2.0,4.0,5280.0,2.0,1.0,2.0,1.0
48081,2.0,4.0,2.0,4.0,6330.0,2.0,1.0,2.0,1.0
48082,2.0,4.0,2.0,4.0,1611.0,4.0,1.0,2.0,3.0
48083,2.0,4.0,2.0,4.0,733.0,4.0,1.0,2.0,3.0
48084,2.0,2.0,2.0,4.0,1100.0,2.0,1.0,2.0,3.0
48085,2.0,2.0,2.0,4.0,2800.0,2.0,1.0,2.0,1.0
48086,2.0,4.0,2.0,4.0,20000.0,4.0,1.0,2.0,1.0
48087,2.0,2.0,2.0,4.0,1462.0,2.0,1.0,2.0,1.0
48088,4.0,4.0,2.0,4.0,4266.0,4.0,3.0,2.0,3.0
48089,2.0,4.0,2.0,4.0,487.0,4.0,1.0,2.0,3.0
48090,2.0,2.0,2.0,4.0,4300.0,2.0,1.0,2.0,1.0
48091,2.0,2.0,2.0,2.0,3107.0,2.0,1.0,2.0,1.0
48092,2.0,4.0,2.0,2.0,4250.0,4.0,1.0,2.0,1.0
48094,2.0,4.0,2.0,4.0,1722.0,4.0,1.0,2.0,3.0
48095,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,3.0
48096,2.0,4.0,2.0,4.0,1333.0,4.0,1.0,2.0,3.0
48097,2.0,4.0,4.0,4.0,957.0,4.0,1.0,2.0,1.0
48100,2.0,2.0,2.0,4.0,333.0,2.0,1.0,2.0,3.0
48101,2.0,4.0,2.0,4.0,400.0,2.0,1.0,2.0,3.0
48106,4.0,4.0,2.0,4.0,650.0,4.0,3.0,2.0,3.0
48108,4.0,4.0,2.0,4.0,222.0,4.0,3.0,2.0,1.0
48128,4.0,2.0,2.0,4.0,466.0,2.0,3.0,2.0,3.0
48131,4.0,4.0,2.0,4.0,500.0,4.0,3.0,2.0,1.0
48133,4.0,4.0,2.0,4.0,12394.0,4.0,3.0,2.0,1.0
48141,4.0,4.0,2.0,4.0,397.0,4.0,3.0,2.0,3.0
48149,2.0,2.0,2.0,4.0,266.0,2.0,1.0,2.0,1.0
48151,4.0,2.0,2.0,4.0,433.0,2.0,3.0,2.0,1.0
48157,4.0,2.0,2.0,4.0,587.0,2.0,3.0,2.0,1.0
48164,2.0,4.0,2.0,4.0,11800.0,4.0,1.0,2.0,3.0
48166,2.0,2.0,2.0,4.0,666.0,2.0,1.0,2.0,3.0
48168,2.0,2.0,2.0,4.0,525.0,2.0,1.0,2.0,3.0
48169,2.0,4.0,2.0,4.0,7900.0,4.0,1.0,2.0,1.0
48170,2.0,2.0,2.0,4.0,1116.0,2.0,1.0,2.0,3.0
48171,2.0,4.0,2.0,4.0,1250.0,4.0,1.0,2.0,3.0
48174,2.0,2.0,2.0,2.0,999999999999.0,2.0,1.0,2.0,3.0
48178,2.0,2.0,2.0,4.0,415.0,2.0,1.0,2.0,3.0
48179,2.0,4.0,2.0,4.0,1500.0,4.0,1.0,2.0,3.0
48195,2.0,2.0,2.0,4.0,552.0,2.0,1.0,2.0,3.0
48213,2.0,4.0,2.0,4.0,1678.0,4.0,1.0,2.0,1.0
48214,2.0,2.0,2.0,4.0,3500.0,2.0,1.0,2.0,3.0
48222,2.0,4.0,2.0,2.0,1100.0,4.0,1.0,2.0,1.0
48226,2.0,2.0,2.0,4.0,10681.0,2.0,1.0,2.0,3.0
48242,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,3.0
48246,2.0,4.0,4.0,4.0,788.0,4.0,1.0,2.0,3.0
48248,2.0,4.0,2.0,4.0,1033.0,4.0,1.0,2.0,1.0
48249,2.0,4.0,2.0,4.0,394.0,4.0,1.0,2.0,3.0
48250,4.0,4.0,2.0,4.0,57.0,4.0,3.0,2.0,3.0
48251,2.0,4.0,2.0,4.0,233.0,4.0,1.0,2.0,3.0
48253,4.0,2.0,4.0,4.0,495.0,2.0,3.0,2.0,3.0
48265,4.0,4.0,2.0,4.0,194.0,4.0,3.0,2.0,3.0
48268,4.0,4.0,2.0,4.0,252.0,4.0,3.0,2.0,3.0
48289,2.0,4.0,2.0,4.0,394.0,4.0,1.0,2.0,3.0
48293,4.0,4.0,2.0,4.0,337.0,2.0,3.0,2.0,3.0
48298,2.0,4.0,2.0,4.0,1169.0,4.0,1.0,2.0,3.0
48302,4.0,4.0,2.0,4.0,353.0,4.0,3.0,2.0,3.0
48311,2.0,4.0,2.0,4.0,305.0,4.0,1.0,2.0,3.0
48312,2.0,4.0,2.0,4.0,300.0,4.0,1.0,2.0,1.0
48314,2.0,4.0,2.0,4.0,2100.0,4.0,1.0,2.0,3.0
48316,2.0,2.0,2.0,4.0,370.0,2.0,1.0,2.0,3.0
48319,2.0,4.0,2.0,4.0,394.0,4.0,1.0,2.0,3.0
48322,2.0,4.0,2.0,4.0,274.0,4.0,1.0,2.0,3.0
48324,2.0,2.0,2.0,4.0,274.0,2.0,1.0,2.0,3.0
48330,2.0,2.0,2.0,4.0,16.0,2.0,1.0,2.0,3.0
48332,2.0,4.0,2.0,4.0,1025.0,4.0,1.0,2.0,3.0
48333,2.0,2.0,2.0,4.0,925.0,2.0,1.0,2.0,3.0
48334,2.0,2.0,2.0,4.0,2750.0,2.0,1.0,2.0,3.0
48335,4.0,4.0,2.0,4.0,262.0,4.0,3.0,2.0,3.0
48337,2.0,2.0,2.0,4.0,197.0,2.0,1.0,2.0,3.0
48339,2.0,4.0,2.0,4.0,473.0,4.0,1.0,2.0,3.0
48340,2.0,2.0,2.0,4.0,888.0,2.0,1.0,2.0,1.0
48342,2.0,2.0,2.0,4.0,525.0,2.0,1.0,2.0,3.0
48343,2.0,2.0,2.0,4.0,1182.0,2.0,1.0,2.0,3.0
48360,2.0,4.0,4.0,4.0,700.0,4.0,1.0,2.0,3.0
48382,4.0,4.0,2.0,4.0,150.0,4.0,3.0,2.0,3.0
48388,4.0,4.0,2.0,4.0,475.0,4.0,3.0,2.0,3.0
48390,2.0,4.0,2.0,4.0,566.0,4.0,1.0,2.0,3.0
48391,2.0,4.0,2.0,4.0,466.0,4.0,1.0,2.0,1.0
48393,4.0,4.0,2.0,4.0,2113.0,4.0,3.0,2.0,1.0
48396,4.0,4.0,2.0,4.0,292.0,4.0,3.0,2.0,3.0
48397,4.0,4.0,2.0,4.0,875.0,4.0,3.0,2.0,1.0
48398,2.0,4.0,2.0,4.0,375.0,4.0,1.0,2.0,3.0
48399,2.0,4.0,2.0,4.0,775.0,4.0,1.0,2.0,3.0
48400,2.0,4.0,2.0,4.0,2615.0,4.0,1.0,2.0,1.0
48401,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,1.0
48403,2.0,2.0,2.0,4.0,400.0,2.0,1.0,2.0,3.0
48404,4.0,4.0,2.0,4.0,1266.0,4.0,3.0,2.0,3.0
48410,2.0,4.0,2.0,4.0,366.0,4.0,1.0,2.0,3.0
48413,2.0,4.0,2.0,4.0,2100.0,4.0,1.0,2.0,1.0
48415,4.0,2.0,4.0,4.0,486.0,2.0,3.0,2.0,3.0
48417,2.0,4.0,2.0,2.0,550.0,2.0,1.0,2.0,1.0
48419,4.0,4.0,2.0,4.0,267.0,4.0,1.0,2.0,3.0
48420,2.0,4.0,2.0,4.0,1400.0,4.0,1.0,2.0,3.0
48421,2.0,4.0,2.0,4.0,975.0,4.0,1.0,2.0,3.0
48424,2.0,2.0,2.0,4.0,534.0,2.0,1.0,2.0,3.0
48425,4.0,2.0,2.0,4.0,224.0,2.0,3.0,2.0,3.0
48434,4.0,4.0,2.0,4.0,420.0,4.0,3.0,2.0,3.0
48436,4.0,4.0,2.0,4.0,262.0,4.0,3.0,2.0,3.0
48441,2.0,4.0,2.0,4.0,666.0,4.0,1.0,2.0,1.0
48442,4.0,4.0,2.0,4.0,232.0,4.0,3.0,2.0,1.0
48443,2.0,2.0,2.0,4.0,364.0,2.0,1.0,2.0,3.0
48445,4.0,4.0,2.0,4.0,208.0,4.0,1.0,2.0,3.0
48447,2.0,4.0,2.0,4.0,900.0,4.0,1.0,2.0,3.0
48453,2.0,4.0,2.0,4.0,800.0,4.0,1.0,2.0,3.0
48454,4.0,4.0,2.0,4.0,544.0,4.0,3.0,2.0,1.0
48458,4.0,4.0,2.0,4.0,1084.0,4.0,3.0,2.0,3.0
48465,4.0,4.0,2.0,4.0,231.0,4.0,3.0,2.0,1.0
48471,4.0,4.0,2.0,4.0,631.0,4.0,3.0,2.0,3.0
48472,4.0,4.0,2.0,4.0,607.0,4.0,3.0,2.0,3.0
48476,4.0,2.0,4.0,4.0,194.0,2.0,3.0,2.0,3.0
48477,4.0,4.0,2.0,4.0,700.0,4.0,3.0,2.0,3.0
48478,4.0,4.0,2.0,4.0,200.0,4.0,3.0,2.0,3.0
48479,2.0,4.0,2.0,4.0,432.0,4.0,1.0,2.0,3.0
48481,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,3.0
48482,4.0,4.0,2.0,4.0,483.0,4.0,3.0,2.0,3.0
48483,4.0,4.0,2.0,4.0,950.0,4.0,1.0,2.0,3.0
48484,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
48486,4.0,4.0,2.0,4.0,322.0,2.0,3.0,2.0,3.0
48491,4.0,4.0,2.0,4.0,618.0,4.0,3.0,2.0,3.0
48492,4.0,4.0,2.0,4.0,610.0,4.0,3.0,2.0,3.0
48494,4.0,4.0,2.0,4.0,343.0,4.0,3.0,2.0,3.0
48500,4.0,4.0,2.0,4.0,525.0,4.0,3.0,2.0,3.0
48505,2.0,2.0,2.0,4.0,285.0,2.0,1.0,2.0,3.0
48507,4.0,4.0,2.0,4.0,847.0,4.0,3.0,2.0,3.0
48508,2.0,2.0,2.0,4.0,1500.0,2.0,1.0,2.0,3.0
48509,4.0,4.0,2.0,4.0,615.0,4.0,3.0,2.0,3.0
48511,4.0,4.0,2.0,4.0,560.0,4.0,3.0,2.0,3.0
48512,2.0,4.0,2.0,4.0,1275.0,4.0,1.0,2.0,3.0
48515,2.0,4.0,2.0,4.0,620.0,4.0,1.0,2.0,3.0
48517,4.0,4.0,2.0,4.0,427.0,4.0,3.0,2.0,3.0
48519,4.0,4.0,2.0,4.0,152.0,4.0,3.0,2.0,3.0
48523,4.0,4.0,2.0,4.0,697.0,4.0,3.0,2.0,3.0
48527,4.0,4.0,2.0,4.0,161.0,4.0,3.0,2.0,3.0
48536,4.0,4.0,2.0,4.0,379.0,4.0,3.0,2.0,3.0
48537,4.0,4.0,2.0,4.0,450.0,4.0,3.0,2.0,3.0
48539,4.0,4.0,2.0,4.0,999999999999.0,4.0,3.0,2.0,3.0
48542,2.0,4.0,2.0,4.0,250.0,4.0,1.0,2.0,3.0
48544,2.0,4.0,2.0,4.0,1412.0,4.0,1.0,2.0,3.0
48549,2.0,4.0,2.0,4.0,594.0,4.0,1.0,2.0,3.0
48554,4.0,4.0,2.0,4.0,373.0,4.0,3.0,2.0,3.0
48558,4.0,4.0,2.0,4.0,751.0,4.0,3.0,2.0,3.0
48559,2.0,4.0,2.0,4.0,2500.0,4.0,1.0,2.0,3.0
48561,4.0,4.0,2.0,4.0,1500.0,4.0,3.0,2.0,3.0
48562,4.0,4.0,2.0,4.0,990.0,4.0,3.0,2.0,3.0
48570,2.0,4.0,2.0,4.0,3454.0,4.0,1.0,2.0,3.0
48571,2.0,4.0,2.0,4.0,1288.0,4.0,1.0,2.0,3.0
48572,4.0,4.0,2.0,4.0,1182.0,4.0,3.0,2.0,3.0
48573,4.0,4.0,2.0,4.0,480.0,4.0,3.0,2.0,3.0
48574,4.0,4.0,2.0,4.0,3000.0,4.0,1.0,2.0,3.0
48575,4.0,4.0,2.0,4.0,307.0,4.0,3.0,2.0,3.0
48577,4.0,4.0,2.0,4.0,375.0,4.0,3.0,2.0,3.0
48581,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,3.0
48582,2.0,4.0,2.0,4.0,994.0,4.0,1.0,2.0,3.0
48583,2.0,4.0,2.0,4.0,1973.0,4.0,1.0,2.0,3.0
48584,2.0,4.0,2.0,4.0,155.0,4.0,1.0,2.0,3.0
48585,2.0,4.0,4.0,4.0,3600.0,4.0,1.0,2.0,3.0
48587,2.0,4.0,2.0,4.0,5000.0,4.0,1.0,2.0,3.0
48589,2.0,2.0,2.0,4.0,800.0,2.0,1.0,2.0,3.0
48591,2.0,4.0,4.0,4.0,1357.0,4.0,1.0,4.0,3.0
48592,2.0,4.0,4.0,4.0,397.0,4.0,1.0,2.0,3.0
48594,2.0,4.0,2.0,4.0,3266.0,4.0,1.0,2.0,1.0
48595,2.0,4.0,2.0,4.0,944.0,4.0,1.0,2.0,1.0
48597,2.0,4.0,2.0,4.0,175.0,4.0,1.0,2.0,3.0
48601,2.0,4.0,2.0,4.0,300.0,4.0,1.0,2.0,3.0
48604,2.0,4.0,2.0,4.0,1900.0,4.0,1.0,2.0,1.0
48605,2.0,4.0,2.0,4.0,662.0,4.0,1.0,2.0,1.0
48610,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,3.0
48612,2.0,4.0,2.0,4.0,400.0,4.0,1.0,2.0,3.0
48613,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,1.0
48615,4.0,4.0,2.0,4.0,216.0,4.0,3.0,2.0,3.0
48616,2.0,4.0,2.0,4.0,533.0,4.0,1.0,2.0,1.0
48618,2.0,4.0,2.0,4.0,800.0,4.0,1.0,2.0,3.0
48623,2.0,4.0,2.0,4.0,700.0,4.0,1.0,2.0,3.0
48626,2.0,4.0,2.0,4.0,696.0,4.0,1.0,2.0,3.0
48629,2.0,4.0,2.0,4.0,656.0,4.0,1.0,2.0,3.0
48634,4.0,4.0,2.0,4.0,304.0,4.0,3.0,2.0,3.0
48638,2.0,4.0,2.0,4.0,394.0,4.0,1.0,2.0,3.0
48640,4.0,4.0,2.0,4.0,999999999999.0,4.0,3.0,2.0,3.0
48645,4.0,4.0,2.0,4.0,375.0,4.0,3.0,2.0,3.0
48647,2.0,4.0,2.0,4.0,2666.0,4.0,1.0,2.0,1.0
48655,4.0,4.0,2.0,4.0,352.0,4.0,1.0,2.0,3.0
48657,2.0,4.0,4.0,4.0,304.0,4.0,1.0,2.0,1.0
48658,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
48662,4.0,4.0,2.0,4.0,300.0,4.0,3.0,2.0,3.0
48663,4.0,4.0,2.0,4.0,66.0,4.0,3.0,2.0,3.0
48667,2.0,4.0,2.0,4.0,3300.0,2.0,1.0,2.0,3.0
48672,4.0,4.0,2.0,4.0,1166.0,4.0,3.0,2.0,3.0
48674,2.0,4.0,4.0,4.0,500.0,4.0,1.0,2.0,3.0
48675,4.0,4.0,2.0,4.0,402.0,4.0,3.0,2.0,3.0
48680,4.0,4.0,2.0,4.0,184.0,4.0,3.0,2.0,3.0
48681,2.0,4.0,4.0,4.0,76.0,4.0,1.0,2.0,3.0
48682,2.0,4.0,4.0,4.0,197.0,4.0,1.0,2.0,1.0
48684,2.0,4.0,4.0,4.0,394.0,4.0,1.0,2.0,3.0
48687,2.0,4.0,4.0,4.0,217.0,4.0,1.0,2.0,3.0
48689,2.0,4.0,4.0,4.0,394.0,4.0,1.0,2.0,3.0
48690,4.0,4.0,2.0,4.0,142.0,4.0,1.0,2.0,3.0
48691,4.0,4.0,2.0,4.0,394.0,4.0,3.0,2.0,3.0
48696,2.0,4.0,4.0,4.0,781.0,4.0,1.0,4.0,3.0
48700,4.0,4.0,2.0,4.0,180.0,4.0,3.0,2.0,3.0
48702,4.0,4.0,2.0,4.0,752.0,4.0,3.0,2.0,3.0
48707,4.0,4.0,2.0,4.0,434.0,4.0,3.0,2.0,3.0
48709,2.0,2.0,2.0,4.0,693.0,2.0,1.0,2.0,3.0
48710,4.0,2.0,2.0,4.0,375.0,2.0,3.0,2.0,3.0
48718,2.0,4.0,2.0,4.0,488.0,4.0,1.0,2.0,3.0
48719,2.0,2.0,2.0,4.0,850.0,2.0,1.0,2.0,1.0
48723,4.0,4.0,2.0,4.0,318.0,4.0,3.0,2.0,3.0
48727,4.0,4.0,2.0,4.0,190.0,4.0,3.0,2.0,3.0
48728,4.0,4.0,2.0,4.0,77.0,4.0,3.0,2.0,3.0
48729,2.0,4.0,4.0,4.0,262.0,4.0,1.0,2.0,1.0
48732,4.0,2.0,2.0,4.0,637.0,2.0,3.0,2.0,1.0
48738,2.0,2.0,2.0,4.0,224.0,2.0,1.0,2.0,3.0
48752,2.0,4.0,2.0,4.0,766.0,4.0,1.0,2.0,3.0
48753,4.0,4.0,2.0,4.0,187.0,4.0,3.0,2.0,3.0
48754,2.0,4.0,2.0,4.0,762.0,4.0,1.0,2.0,3.0
48759,2.0,4.0,2.0,4.0,591.0,4.0,1.0,2.0,1.0
48761,2.0,4.0,2.0,4.0,1575.0,4.0,1.0,2.0,3.0
48762,2.0,4.0,2.0,4.0,1333.0,2.0,1.0,2.0,3.0
48763,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
48764,4.0,4.0,2.0,4.0,60.0,4.0,3.0,2.0,3.0
48766,4.0,4.0,2.0,4.0,413.0,4.0,3.0,2.0,3.0
48772,2.0,4.0,2.0,4.0,188.0,4.0,1.0,2.0,3.0
48774,2.0,4.0,2.0,4.0,433.0,4.0,1.0,2.0,3.0
48777,4.0,2.0,4.0,4.0,366.0,2.0,3.0,2.0,3.0
48782,4.0,2.0,4.0,4.0,221.0,2.0,3.0,2.0,3.0
48785,2.0,4.0,4.0,4.0,1471.0,4.0,1.0,2.0,3.0
48790,2.0,2.0,2.0,4.0,2894.0,2.0,1.0,2.0,1.0
48791,2.0,4.0,4.0,4.0,788.0,4.0,1.0,2.0,3.0
48797,2.0,4.0,4.0,4.0,333.0,4.0,1.0,2.0,3.0
48802,2.0,4.0,4.0,4.0,2500.0,4.0,1.0,2.0,3.0
48805,2.0,4.0,2.0,4.0,197.0,4.0,1.0,2.0,3.0
48823,2.0,4.0,4.0,4.0,591.0,4.0,1.0,2.0,3.0
48831,2.0,4.0,4.0,4.0,399.0,4.0,1.0,2.0,3.0
48849,2.0,4.0,2.0,4.0,1050.0,2.0,1.0,2.0,1.0
48855,4.0,4.0,2.0,4.0,25.0,4.0,3.0,2.0,3.0
48874,2.0,4.0,2.0,4.0,163.0,4.0,1.0,2.0,3.0
48876,2.0,4.0,2.0,4.0,2475.0,4.0,1.0,2.0,1.0
48883,4.0,4.0,2.0,4.0,697.0,4.0,3.0,2.0,3.0
48886,2.0,2.0,2.0,2.0,2650.0,2.0,1.0,2.0,1.0
48891,2.0,4.0,2.0,4.0,570.0,4.0,1.0,2.0,3.0
48895,4.0,4.0,2.0,4.0,200.0,4.0,3.0,2.0,3.0
48900,2.0,4.0,2.0,4.0,262.0,4.0,1.0,2.0,3.0
48901,4.0,4.0,2.0,4.0,394.0,4.0,3.0,2.0,3.0
